ensembl	gene_name	entrez
ENSG00000054116	TRAPPC3	27095.0
ENSG00000054118	THRAP3	9967.0
ENSG00000054148	PHPT1	29085.0
ENSG00000054179	ENTPD2	954.0
ENSG00000054219	LY75	4065.0
ENSG00000054267	ARID4B	51742.0
ENSG00000054277	OPN3	23596.0
ENSG00000054282	SDCCAG8	10806.0
ENSG00000054356	PTPRN	5798.0
ENSG00000054392	HHAT	55733.0
ENSG00000054523	KIF1B	23095.0
ENSG00000054598	FOXC1	2296.0
ENSG00000054611	TBC1D22A	25771.0
ENSG00000054654	SYNE2	23224.0
ENSG00000054690	PLEKHH1	57475.0
ENSG00000054793	ATP9A	10079.0
ENSG00000054796	SPO11	23626.0
ENSG00000054803	CBLN4	140689.0
ENSG00000054938	CHRDL2	25884.0
ENSG00000054965	FAM168A	23201.0
ENSG00000054967	RELT	84957.0
ENSG00000054983	GALC	2581.0
ENSG00000055044	NOP58	51602.0
ENSG00000055070	SZRD1	26099.0
ENSG00000055118	KCNH2	3757.0
ENSG00000055130	CUL1	8454.0
ENSG00000055147	FAM114A2	10827.0
ENSG00000055163	CYFIP2	26999.0
ENSG00000055208	TAB2	23118.0
ENSG00000055211	GINM1	116254.0
ENSG00000055332	EIF2AK2	5610.0
ENSG00000055483	USP36	57602.0
ENSG00000055609	KMT2C	58508.0
ENSG00000055732	MCOLN3	55283.0
ENSG00000055813	CCDC85A	114800.0
ENSG00000055917	PUM2	23369.0
ENSG00000055950	MRPL43	84545.0
ENSG00000055955	ITIH4	3700.0
ENSG00000055957	ITIH1	3697.0
ENSG00000056050	HPF1	54969.0
ENSG00000056097	ZFR	51663.0
ENSG00000056277	ZNF280C	55609.0
ENSG00000056291	NPFFR2	10886.0
ENSG00000056487	PHF21B	112885.0
ENSG00000056558	TRAF1	7185.0
ENSG00000056586	RC3H2	54542.0
ENSG00000056736	IL17RB	55540.0
ENSG00000056972	TRAF3IP2	10758.0
ENSG00000056998	GYG2	8908.0
ENSG00000057019	DCBLD2	131566.0
ENSG00000057149	SERPINB3	6317.0
ENSG00000057252	SOAT1	6646.0
ENSG00000057294	PKP2	5318.0
ENSG00000057468	MSH4	4438.0
ENSG00000057593	F7	2155.0
ENSG00000057608	GDI2	2665.0
ENSG00000057657	PRDM1	639.0
ENSG00000057663	ATG5	9474.0
ENSG00000057704	TMCC3	57458.0
ENSG00000057757	PITHD1	57095.0
ENSG00000057935	MTA3	57504.0
ENSG00000058056	USP13	8975.0
ENSG00000058063	ATP11B	23200.0
ENSG00000058085	LAMC2	3918.0
ENSG00000058091	CDK14	5218.0
ENSG00000058262	SEC61A1	29927.0
ENSG00000058272	PPP1R12A	4659.0
ENSG00000058335	RASGRF1	5923.0
ENSG00000058404	CAMK2B	816.0
ENSG00000058453	CROCC	9696.0
ENSG00000058600	POLR3E	55718.0
ENSG00000058668	ATP2B4	493.0
ENSG00000058673	ZC3H11A	9877.0
ENSG00000058729	RIOK2	55781.0
ENSG00000058799	YIPF1	54432.0
ENSG00000058804	NDC1	55706.0
ENSG00000058866	DGKG	1608.0
ENSG00000059122	FLYWCH1	84256.0
ENSG00000059145	UNKL	64718.0
ENSG00000059377	TBXAS1	6916.0
ENSG00000059378	PARP12	64761.0
ENSG00000059573	ALDH18A1	5832.0
ENSG00000059588	TARBP1	6894.0
ENSG00000059691	GATB	5188.0
ENSG00000059728	MXD1	4084.0
ENSG00000059758	CDK17	5128.0
ENSG00000059769	DNAJC25	548645.0
ENSG00000059804	SLC2A3	6515.0
ENSG00000059915	PSD	5662.0
ENSG00000060069	CTDP1	9150.0
ENSG00000060138	YBX3	8531.0
ENSG00000060140	STYK1	55359.0
ENSG00000060237	WNK1	65125.0
ENSG00000060339	CCAR1	55749.0
ENSG00000060491	OGFR	11054.0
ENSG00000060558	GNA15	2769.0
ENSG00000060566	CREB3L3	84699.0
ENSG00000060642	PIGV	55650.0
ENSG00000060656	PTPRU	10076.0
ENSG00000060688	SNRNP40	9410.0
ENSG00000060709	RIMBP2	23504.0
ENSG00000060718	COL11A1	1301.0
ENSG00000060749	QSER1	79832.0
ENSG00000060762	MPC1	51660.0
ENSG00000060971	ACAA1	30.0
ENSG00000060982	BCAT1	586.0
ENSG00000061273	HDAC7	51564.0
ENSG00000061337	LZTS1	11178.0
ENSG00000061455	PRDM6	93166.0
ENSG00000061492	WNT8A	7478.0
ENSG00000061656	SPAG4	6676.0
ENSG00000061676	NCKAP1	10787.0
ENSG00000061794	MRPS35	60488.0
ENSG00000061918	GUCY1B1	2983.0
ENSG00000061936	SFSWAP	6433.0
ENSG00000061938	TNK2	10188.0
ENSG00000061987	MON2	23041.0
ENSG00000062038	CDH3	1001.0
ENSG00000062096	ARSF	416.0
ENSG00000062194	GPBP1	65056.0
ENSG00000062282	DGAT2	84649.0
ENSG00000062370	ZNF112	7771.0
ENSG00000062485	CS	1431.0
ENSG00000062582	MRPS24	64951.0
ENSG00000062598	ELMO2	63916.0
ENSG00000062650	WAPL	23063.0
ENSG00000062716	VMP1	81671.0
ENSG00000062725	APPBP2	10513.0
ENSG00000062822	POLD1	5424.0
ENSG00000063015	SEZ6	124925.0
ENSG00000063046	EIF4B	1975.0
ENSG00000063127	SLC6A16	28968.0
ENSG00000063169	BICRA	29998.0
ENSG00000063176	SPHK2	56848.0
ENSG00000063177	RPL18	6141.0
ENSG00000063180	CA11	770.0
ENSG00000063241	ISOC2	79763.0
ENSG00000063244	U2AF2	11338.0
ENSG00000063245	EPN1	29924.0
ENSG00000063322	MED29	55588.0
ENSG00000063438	AHRR	57491.0
ENSG00000063515	GSC2	2928.0
ENSG00000063587	ZNF275	105373378.0
ENSG00000063601	MTMR1	8776.0
ENSG00000063660	GPC1	2817.0
ENSG00000063761	ADCK1	57143.0
ENSG00000063854	HAGH	3029.0
ENSG00000063978	RNF4	6047.0
ENSG00000064012	CASP8	841.0
ENSG00000064042	LIMCH1	22998.0
ENSG00000064102	INTS13	55726.0
ENSG00000064115	TM7SF3	51768.0
ENSG00000064195	DLX3	1747.0
ENSG00000064199	SPA17	53340.0
ENSG00000064201	TSPAN32	10077.0
ENSG00000064205	CCN5	8839.0
ENSG00000064218	DMRT3	58524.0
ENSG00000064225	ST3GAL6	10402.0
ENSG00000064270	ATP2C2	9914.0
ENSG00000064300	NGFR	4804.0
ENSG00000064309	CDON	50937.0
ENSG00000064313	TAF2	6873.0
ENSG00000064393	HIPK2	28996.0
ENSG00000064419	TNPO3	23534.0
ENSG00000064490	RFXANK	8625.0
ENSG00000064545	TMEM161A	54929.0
ENSG00000064547	LPAR2	9170.0
ENSG00000064601	CTSA	5476.0
ENSG00000064607	SUGP2	10147.0
ENSG00000064651	SLC12A2	6558.0
ENSG00000064652	SNX24	28966.0
ENSG00000064655	EYA2	2139.0
ENSG00000064666	CNN2	1265.0
ENSG00000064687	ABCA7	10347.0
ENSG00000064692	SNCAIP	9627.0
ENSG00000064703	DDX20	11218.0
ENSG00000064726	BTBD1	53339.0
ENSG00000064763	FAR2	55711.0
ENSG00000064787	BCAS1	8537.0
ENSG00000064835	POU1F1	5449.0
ENSG00000064932	SBNO2	22904.0
ENSG00000064933	PMS1	5378.0
ENSG00000064961	HMG20B	10362.0
ENSG00000064989	CALCRL	10203.0
ENSG00000064995	TAF11	6882.0
ENSG00000064999	ANKS1A	23294.0
ENSG00000065000	AP3D1	8943.0
ENSG00000065029	ZNF76	7629.0
ENSG00000065054	NHERF2	9351.0
ENSG00000065057	NTHL1	4913.0
ENSG00000065060	BLTP3A	54887.0
ENSG00000065135	GNAI3	2773.0
ENSG00000065150	IPO5	3843.0
ENSG00000065154	OAT	4942.0
ENSG00000065183	WDR3	10885.0
ENSG00000065243	PKN2	5586.0
ENSG00000065268	WDR18	57418.0
ENSG00000065308	TRAM2	9697.0
ENSG00000065320	NTN1	9423.0
ENSG00000065325	GLP2R	9340.0
ENSG00000065328	MCM10	55388.0
ENSG00000065357	DGKA	1606.0
ENSG00000065361	ERBB3	2065.0
ENSG00000065371	ROPN1	54763.0
ENSG00000065413	ANKRD44	91526.0
ENSG00000065427	KARS1	3735.0
ENSG00000065457	ADAT1	23536.0
ENSG00000065485	PDIA5	10954.0
ENSG00000065491	TBC1D22B	55633.0
ENSG00000065518	NDUFB4	4710.0
ENSG00000065526	SPEN	23013.0
ENSG00000065534	MYLK	4638.0
ENSG00000065548	ZC3H15	55854.0
ENSG00000065559	MAP2K4	6416.0
ENSG00000065600	PACC1	55248.0
ENSG00000065609	SNAP91	9892.0
ENSG00000065613	SLK	9748.0
ENSG00000065615	CYB5R4	123956252.0
ENSG00000065618	COL17A1	1308.0
ENSG00000065621	GSTO2	119391.0
ENSG00000065665	SEC61A2	55176.0
ENSG00000065675	PRKCQ	5588.0
ENSG00000065717	TLE2	7089.0
ENSG00000065802	ASB1	51665.0
ENSG00000065809	FAM107B	83641.0
ENSG00000065833	ME1	4199.0
ENSG00000065882	TBC1D1	23216.0
ENSG00000065883	CDK13	8621.0
ENSG00000065911	MTHFD2	10797.0
ENSG00000065923	SLC9A7	84679.0
ENSG00000065970	FOXJ2	55810.0
ENSG00000065978	YBX1	4904.0
ENSG00000065989	PDE4A	5141.0
ENSG00000066027	PPP2R5A	5525.0
ENSG00000066032	CTNNA2	1496.0
ENSG00000066044	ELAVL1	1994.0
ENSG00000066056	TIE1	7075.0
ENSG00000066084	DIP2B	57609.0
ENSG00000066117	SMARCD1	6602.0
ENSG00000066135	KDM4A	9682.0
ENSG00000066136	NFYC	4802.0
ENSG00000066185	ZMYND12	84217.0
ENSG00000066230	SLC9A3	6550.0
ENSG00000066248	NGEF	25791.0
ENSG00000066279	ASPM	259266.0
ENSG00000066294	CD84	8832.0
ENSG00000066322	ELOVL1	64834.0
ENSG00000066336	SPI1	6688.0
ENSG00000066379	POLR1H	30834.0
ENSG00000066382	MPPED2	744.0
ENSG00000066405	CLDN18	51208.0
ENSG00000066422	ZBTB11	27107.0
ENSG00000066427	ATXN3	4287.0
ENSG00000066455	GOLGA5	9950.0
ENSG00000066468	FGFR2	2263.0
ENSG00000066557	LRRC40	55631.0
ENSG00000066583	ISOC1	51015.0
ENSG00000066629	EML1	2009.0
ENSG00000066651	TRMT11	60487.0
ENSG00000066654	THUMPD1	55623.0
ENSG00000066697	MSANTD3	91283.0
ENSG00000066735	KIF26A	26153.0
ENSG00000066739	ATG2B	55102.0
ENSG00000066777	ARFGEF1	10565.0
ENSG00000066827	ZFAT	57623.0
ENSG00000066855	MTFR1	9650.0
ENSG00000066923	STAG3	10734.0
ENSG00000066926	FECH	2235.0
ENSG00000066933	MYO9A	4649.0
ENSG00000067048	DDX3Y	8653.0
ENSG00000067057	PFKP	5214.0
ENSG00000067064	IDI1	3422.0
ENSG00000067082	KLF6	1316.0
ENSG00000067113	PLPP1	8611.0
ENSG00000067141	NEO1	4756.0
ENSG00000067167	TRAM1	23471.0
ENSG00000067177	PHKA1	5255.0
ENSG00000067182	TNFRSF1A	7132.0
ENSG00000067191	CACNB1	782.0
ENSG00000067208	EVI5	7813.0
ENSG00000067221	STOML1	9399.0
ENSG00000067225	PKM	5315.0
ENSG00000067248	DHX29	54505.0
ENSG00000067334	DNTTIP2	30836.0
ENSG00000067365	METTL22	79091.0
ENSG00000067369	TP53BP1	7158.0
ENSG00000067445	TRO	7216.0
ENSG00000067533	RRP15	51018.0
ENSG00000067560	RHOA	387.0
ENSG00000067596	DHX8	1659.0
ENSG00000067606	PRKCZ	5590.0
ENSG00000067646	ZFY	7544.0
ENSG00000067704	IARS2	55699.0
ENSG00000067715	SYT1	6857.0
ENSG00000067798	NAV3	89795.0
ENSG00000067829	IDH3G	3421.0
ENSG00000067836	ROGDI	79641.0
ENSG00000067840	PDZD4	57595.0
ENSG00000067842	ATP2B3	492.0
ENSG00000067900	ROCK1	6093.0
ENSG00000067955	CBFB	865.0
ENSG00000067992	PDK3	5165.0
ENSG00000068001	HYAL2	8692.0
ENSG00000068024	HDAC4	9759.0
ENSG00000068028	RASSF1	11186.0
ENSG00000068078	FGFR3	2261.0
ENSG00000068079	IFI35	3430.0
ENSG00000068097	HEATR6	63897.0
ENSG00000068120	COASY	80347.0
ENSG00000068137	PLEKHH3	79990.0
ENSG00000068305	MEF2A	4205.0
ENSG00000068308	OTUD5	55593.0
ENSG00000068323	TFE3	7030.0
ENSG00000068354	TBC1D25	4943.0
ENSG00000068366	ACSL4	2182.0
ENSG00000068383	INPP5A	3632.0
ENSG00000068394	GPKOW	27238.0
ENSG00000068400	GRIPAP1	56850.0
ENSG00000068438	FTSJ1	24140.0
ENSG00000068489	PRR11	55771.0
ENSG00000068615	REEP1	65055.0
ENSG00000068650	ATP11A	23250.0
ENSG00000068654	POLR1A	25885.0
ENSG00000068697	LAPTM4A	9741.0
ENSG00000068724	TTC7A	57217.0
ENSG00000068745	IP6K2	51447.0
ENSG00000068784	SRBD1	55133.0
ENSG00000068796	KIF2A	3796.0
ENSG00000068831	RASGRP2	10235.0
ENSG00000068878	PSME4	23198.0
ENSG00000068885	IFT80	57560.0
ENSG00000068903	SIRT2	22933.0
ENSG00000068912	ERLEC1	27248.0
ENSG00000068971	PPP2R5B	5526.0
ENSG00000068976	PYGM	5837.0
ENSG00000068985	PAGE1	8712.0
ENSG00000069011	PITX1	5307.0
ENSG00000069018	TRPC7	57113.0
ENSG00000069020	MAST4	375449.0
ENSG00000069122	ADGRF5	221395.0
ENSG00000069188	SDK2	54549.0
ENSG00000069206	ADAM7	8756.0
ENSG00000069248	NUP133	55746.0
ENSG00000069275	NUCKS1	64710.0
ENSG00000069329	VPS35	55737.0
ENSG00000069345	DNAJA2	10294.0
ENSG00000069399	BCL3	602.0
ENSG00000069424	KCNAB2	8514.0
ENSG00000069431	ABCC9	10060.0
ENSG00000069482	GAL	51083.0
ENSG00000069493	CLEC2D	29121.0
ENSG00000069509	FUNDC1	139341.0
ENSG00000069535	MAOB	4129.0
ENSG00000069667	RORA	6095.0
ENSG00000069696	DRD4	1815.0
ENSG00000069702	TGFBR3	7049.0
ENSG00000069764	PLA2G10	100652777.0
ENSG00000069812	HES2	54626.0
ENSG00000069849	ATP1B3	483.0
ENSG00000069869	NEDD4	4734.0
ENSG00000069943	PIGB	9488.0
ENSG00000069956	MAPK6	5597.0
ENSG00000069966	GNB5	10681.0
ENSG00000069974	RAB27A	5873.0
ENSG00000069998	HDHD5	27440.0
ENSG00000070010	UFD1	7353.0
ENSG00000070018	LRP6	4040.0
ENSG00000070019	GUCY2C	2984.0
ENSG00000070031	SCT	6343.0
ENSG00000070047	PHRF1	57661.0
ENSG00000070061	ELP1	8518.0
ENSG00000070081	NUCB2	4925.0
ENSG00000070087	PFN2	5217.0
ENSG00000070159	PTPN3	5774.0
ENSG00000070182	SPTB	6710.0
ENSG00000070190	DAPP1	27071.0
ENSG00000070193	FGF10	2255.0
ENSG00000070214	SLC44A1	23446.0
ENSG00000070269	TMEM260	54916.0
ENSG00000070366	SMG6	23293.0
ENSG00000070367	EXOC5	10640.0
ENSG00000070371	CLTCL1	8218.0
ENSG00000070388	FGF22	27006.0
ENSG00000070404	FSTL3	10272.0
ENSG00000070413	DGCR2	9993.0
ENSG00000070423	RNF126	55658.0
ENSG00000070444	MNT	4335.0
ENSG00000070476	ZXDC	79364.0
ENSG00000070495	JMJD6	23210.0
ENSG00000070501	POLB	5423.0
ENSG00000070526	ST6GALNAC1	55808.0
ENSG00000070540	WIPI1	55062.0
ENSG00000070601	FRMPD1	22844.0
ENSG00000070610	GBA2	57704.0
ENSG00000070614	NDST1	3340.0
ENSG00000070669	ASNS	440.0
ENSG00000070718	AP3M2	10947.0
ENSG00000070729	CNGB1	1258.0
ENSG00000070731	ST6GALNAC2	10610.0
ENSG00000070748	CHAT	1103.0
ENSG00000070756	PABPC1	26986.0
ENSG00000070759	TESK2	10420.0
ENSG00000070761	CFAP20	29105.0
ENSG00000070770	CSNK2A2	1459.0
ENSG00000070778	PTPN21	11099.0
ENSG00000070785	EIF2B3	8891.0
ENSG00000070808	CAMK2A	815.0
ENSG00000070814	TCOF1	6949.0
ENSG00000070831	CDC42	998.0
ENSG00000070882	OSBPL3	26031.0
ENSG00000070886	EPHA8	2046.0
ENSG00000070915	SLC12A3	6559.0
ENSG00000070950	RAD18	56852.0
ENSG00000070961	ATP2B1	490.0
ENSG00000070985	TRPM5	29850.0
ENSG00000071051	NCK2	8440.0
ENSG00000071054	MAP4K4	9448.0
ENSG00000071073	MGAT4A	11320.0
ENSG00000071082	RPL31	6160.0
ENSG00000071127	WDR1	9948.0
ENSG00000071189	SNX13	23161.0
ENSG00000071203	MS4A12	54860.0
ENSG00000071205	ARHGAP10	79658.0
ENSG00000071242	RPS6KA2	6196.0
ENSG00000071243	ING3	54556.0
ENSG00000071246	VASH1	22846.0
ENSG00000071282	LMCD1	29995.0
ENSG00000071462	BUD23	114049.0
ENSG00000071537	SEL1L	6400.0
ENSG00000071539	TRIP13	9319.0
ENSG00000071553	ATP6AP1	537.0
ENSG00000071564	TCF3	6929.0
ENSG00000071575	TRIB2	28951.0
ENSG00000071626	DAZAP1	26528.0
ENSG00000071655	MBD3	53615.0
ENSG00000071677	PRLH	51052.0
ENSG00000071794	HLTF	6596.0
ENSG00000071859	FAM50A	9130.0
ENSG00000071889	FAM3A	60343.0
ENSG00000071894	CPSF1	29894.0
ENSG00000071909	MYO3B	140469.0
ENSG00000071967	CYBRD1	79901.0
ENSG00000071991	CDH19	28513.0
ENSG00000071994	PDCD2	5134.0
ENSG00000072041	SLC6A15	55117.0
ENSG00000072042	RDH11	51109.0
ENSG00000072062	PRKACA	5566.0
ENSG00000072071	ADGRL1	22859.0
ENSG00000072080	SPP2	6694.0
ENSG00000072110	ACTN1	87.0
ENSG00000072121	ZFYVE26	23503.0
ENSG00000072133	RPS6KA6	27330.0
ENSG00000072134	EPN2	22905.0
ENSG00000072135	PTPN18	26469.0
ENSG00000072163	LIMS2	55679.0
ENSG00000072195	SPEG	10290.0
ENSG00000072201	LNX1	84708.0
ENSG00000072210	ALDH3A2	224.0
ENSG00000072274	TFRC	7037.0
ENSG00000072310	SREBF1	6720.0
ENSG00000072315	TRPC5	7224.0
ENSG00000072364	AFF4	27125.0
ENSG00000072401	UBE2D1	7321.0
ENSG00000072415	PALS1	64398.0
ENSG00000072422	RHOBTB1	9886.0
ENSG00000072501	SMC1A	8243.0
ENSG00000072506	HSD17B10	3028.0
ENSG00000072518	MARK2	2011.0
ENSG00000072571	HMMR	3161.0
ENSG00000072609	CHFR	55743.0
ENSG00000072657	TRHDE	29953.0
ENSG00000072682	P4HA2	8974.0
ENSG00000072694	FCGR2B	2213.0
ENSG00000072736	NFATC3	4775.0
ENSG00000072756	TRNT1	51095.0
ENSG00000072778	ACADVL	37.0
ENSG00000072786	STK10	6793.0
ENSG00000072803	FBXW11	23291.0
ENSG00000072818	ACAP1	9744.0
ENSG00000072832	CRMP1	1400.0
ENSG00000072840	EVC	2121.0
ENSG00000072849	DERL2	51009.0
ENSG00000072858	SIDT1	54847.0
ENSG00000072864	NDE1	54820.0
ENSG00000072952	IRAG1	10335.0
ENSG00000072954	TMEM38A	79041.0
ENSG00000072958	AP1M1	8907.0
ENSG00000073008	PVR	5817.0
ENSG00000073050	XRCC1	7515.0
ENSG00000073060	SCARB1	949.0
ENSG00000073067	CYP2W1	54905.0
ENSG00000073111	MCM2	4171.0
ENSG00000073146	MOV10L1	54456.0
ENSG00000073150	PANX2	56666.0
ENSG00000073169	SELENOO	83642.0
ENSG00000073282	TP63	8626.0
ENSG00000073331	ALPK1	80216.0
ENSG00000073350	LLGL2	3993.0
ENSG00000073417	PDE8A	5151.0
ENSG00000073464	CLCN4	1183.0
ENSG00000073536	NLE1	54475.0
ENSG00000073578	SDHA	6389.0
ENSG00000073584	SMARCE1	6605.0
ENSG00000073598	FNDC8	54752.0
ENSG00000073605	GSDMB	55876.0
ENSG00000073614	KDM5A	5927.0
ENSG00000073670	ADAM11	4185.0
ENSG00000073711	PPP2R3A	5523.0
ENSG00000073712	FERMT2	10979.0
ENSG00000073734	ABCB11	8647.0
ENSG00000073737	DHRS9	10170.0
ENSG00000073754	CD5L	922.0
ENSG00000073756	PTGS2	5743.0
ENSG00000073792	IGF2BP2	10644.0
ENSG00000073803	MAP3K13	9175.0
ENSG00000073849	ST6GAL1	6480.0
ENSG00000073861	TBX21	30009.0
ENSG00000073910	FRY	10129.0
ENSG00000073921	PICALM	8301.0
ENSG00000073969	NSF	4905.0
ENSG00000074047	GLI2	2736.0
ENSG00000074054	CLASP1	23332.0
ENSG00000074071	MRPS34	65993.0
ENSG00000074181	NOTCH3	4854.0
ENSG00000074201	CLNS1A	1207.0
ENSG00000074211	PPP2R2C	5522.0
ENSG00000074219	TEAD2	8463.0
ENSG00000074266	EED	8726.0
ENSG00000074276	CDHR2	54825.0
ENSG00000074317	SNCB	6620.0
ENSG00000074319	TSG101	7251.0
ENSG00000074356	NCBP3	55421.0
ENSG00000074370	ATP2A3	489.0
ENSG00000074410	CA12	771.0
ENSG00000074416	MGLL	11343.0
ENSG00000074527	NTN4	59277.0
ENSG00000074582	BCS1L	617.0
ENSG00000074590	NUAK1	9891.0
ENSG00000074603	DPP8	54878.0
ENSG00000074621	SLC24A1	9187.0
ENSG00000074657	ZNF532	55205.0
ENSG00000074660	SCARF1	8578.0
ENSG00000074695	LMAN1	3998.0
ENSG00000074696	HACD3	51495.0
ENSG00000074706	IPCEF1	26034.0
ENSG00000074755	ZZEF1	23140.0
ENSG00000074771	NOX3	50508.0
ENSG00000074800	ENO1	2023.0
ENSG00000074803	SLC12A1	6557.0
ENSG00000074842	MYDGF	56005.0
ENSG00000074855	ANO8	57719.0
ENSG00000074935	TUBE1	51175.0
ENSG00000074964	ARHGEF10L	55160.0
ENSG00000074966	TXK	7294.0
ENSG00000075035	WSCD2	9671.0
ENSG00000075043	KCNQ2	3785.0
ENSG00000075073	TACR2	6865.0
ENSG00000075089	ACTR6	64431.0
ENSG00000075131	TIPIN	54962.0
ENSG00000075142	SRI	6717.0
ENSG00000075151	EIF4G3	8672.0
ENSG00000075188	NUP37	79023.0
ENSG00000075213	SEMA3A	10371.0
ENSG00000075218	GTSE1	51512.0
ENSG00000075223	SEMA3C	10512.0
ENSG00000075234	TTC38	55020.0
ENSG00000075239	ACAT1	38.0
ENSG00000075240	GRAMD4	23151.0
ENSG00000075275	CELSR1	9620.0
ENSG00000075290	WNT8B	7479.0
ENSG00000075292	ZNF638	27332.0
ENSG00000075303	SLC25A40	55972.0
ENSG00000075336	TIMM21	29090.0
ENSG00000075340	ADD2	119.0
ENSG00000075388	FGF4	2249.0
ENSG00000075391	RASAL2	9462.0
ENSG00000075399	VPS9D1	9605.0
ENSG00000075407	ZNF37A	7587.0
ENSG00000075413	MARK3	4140.0
ENSG00000075415	SLC25A3	5250.0
ENSG00000075420	FNDC3B	64778.0
ENSG00000075426	FOSL2	2355.0
ENSG00000075429	CACNG5	27091.0
ENSG00000075461	CACNG4	27092.0
ENSG00000075539	FRYL	285527.0
ENSG00000075568	TMEM131	23505.0
ENSG00000075618	FSCN1	6624.0
ENSG00000075624	ACTB	60.0
ENSG00000075643	MOCOS	55034.0
ENSG00000075651	PLD1	5337.0
ENSG00000075673	ATP12A	479.0
ENSG00000075702	WDR62	284403.0
ENSG00000075711	DLG1	1739.0
ENSG00000075785	RAB7A	7879.0
ENSG00000075790	BCAP29	55973.0
ENSG00000075856	SART3	9733.0
ENSG00000075884	ARHGAP15	55843.0
ENSG00000075886	TUBA3D	113457.0
ENSG00000075891	PAX2	5076.0
ENSG00000075914	EXOSC7	23016.0
ENSG00000075945	KIFAP3	22920.0
ENSG00000075975	MKRN2	23609.0
ENSG00000076003	MCM6	4175.0
ENSG00000076043	REXO2	25996.0
ENSG00000076053	RBM7	10179.0
ENSG00000076067	RBMS2	5939.0
ENSG00000076108	BAZ2A	11176.0
ENSG00000076201	PTPN23	25930.0
ENSG00000076242	MLH1	4292.0
ENSG00000076248	UNG	7374.0
ENSG00000076258	FMO4	2329.0
ENSG00000076321	KLHL20	27252.0
ENSG00000076351	SLC46A1	113235.0
ENSG00000076356	PLXNA2	5362.0
ENSG00000076382	SPAG5	10615.0
ENSG00000076513	ANKRD13A	88455.0
ENSG00000076554	TPD52	124188259.0
ENSG00000076555	ACACB	32.0
ENSG00000076604	TRAF4	9618.0
ENSG00000076641	PAG1	55824.0
ENSG00000076650	GPATCH1	55094.0
ENSG00000076662	ICAM3	3385.0
ENSG00000076685	NT5C2	22978.0
ENSG00000076706	MCAM	4162.0
ENSG00000076716	GPC4	2239.0
ENSG00000076770	MBNL3	55796.0
ENSG00000076826	CAMSAP3	57662.0
ENSG00000076864	RAP1GAP	5909.0
ENSG00000076924	XAB2	56949.0
ENSG00000076928	ARHGEF1	9138.0
ENSG00000076944	STXBP2	6813.0
ENSG00000076984	MAP2K7	5609.0
ENSG00000077009	NMRK2	27231.0
ENSG00000077044	DGKD	8527.0
ENSG00000077063	CTTNBP2	83992.0
ENSG00000077080	ACTL6B	51412.0
ENSG00000077092	RARB	5915.0
ENSG00000077097	TOP2B	7155.0
ENSG00000077147	TM9SF3	56889.0
ENSG00000077150	NFKB2	4791.0
ENSG00000077152	UBE2T	29089.0
ENSG00000077157	PPP1R12B	4660.0
ENSG00000077232	DNAJC10	54431.0
ENSG00000077235	GTF3C1	2975.0
ENSG00000077238	IL4R	3566.0
ENSG00000077254	USP33	23032.0
ENSG00000077264	PAK3	5063.0
ENSG00000077274	CAPN6	827.0
ENSG00000077279	DCX	1641.0
ENSG00000077312	SNRPA	6626.0
ENSG00000077327	SPAG6	9576.0
ENSG00000077348	EXOSC5	56915.0
ENSG00000077380	DYNC1I2	1781.0
ENSG00000077420	APBB1IP	54518.0
ENSG00000077454	LRCH4	4034.0
ENSG00000077458	FAM76B	143684.0
ENSG00000077463	SIRT6	51548.0
ENSG00000077498	TYR	7299.0
ENSG00000077514	POLD3	10714.0
ENSG00000077522	ACTN2	88.0
ENSG00000077549	CAPZB	832.0
ENSG00000077585	GPR137B	7107.0
ENSG00000077616	NAALAD2	10003.0
ENSG00000077684	JADE1	79960.0
ENSG00000077713	SLC25A43	203427.0
ENSG00000077721	UBE2A	7319.0
ENSG00000077782	FGFR1	2260.0
ENSG00000077800	FKBP6	8468.0
ENSG00000077935	SMC1B	27127.0
ENSG00000077942	FBLN1	2192.0
ENSG00000077943	ITGA8	8516.0
ENSG00000077984	CST7	8530.0
ENSG00000078018	MAP2	4133.0
ENSG00000078043	PIAS2	9063.0
ENSG00000078053	AMPH	273.0
ENSG00000078061	ARAF	369.0
ENSG00000078070	MCCC1	56922.0
ENSG00000078081	LAMP3	27074.0
ENSG00000078098	FAP	2191.0
ENSG00000078114	NEBL	10529.0
ENSG00000078124	ACER3	55331.0
ENSG00000078140	UBE2K	3093.0
ENSG00000078142	PIK3C3	5289.0
ENSG00000078177	N4BP2	55728.0
ENSG00000078237	TIGAR	57103.0
ENSG00000078246	TULP3	7289.0
ENSG00000078269	SYNJ2	8871.0
ENSG00000078295	ADCY2	108.0
ENSG00000078304	PPP2R5C	5527.0
ENSG00000078328	RBFOX1	54715.0
ENSG00000078369	GNB1	2782.0
ENSG00000078399	HOXA9	3205.0
ENSG00000078401	EDN1	1906.0
ENSG00000078403	MLLT10	8028.0
ENSG00000078487	ZCWPW1	55063.0
ENSG00000078549	ADCYAP1R1	117.0
ENSG00000078579	FGF20	26281.0
ENSG00000078589	P2RY10	27334.0
ENSG00000078618	NRDC	4898.0
ENSG00000078668	VDAC3	7419.0
ENSG00000078674	PCM1	5108.0
ENSG00000078687	TNRC6C	57690.0
ENSG00000078699	CBFA2T2	9139.0
ENSG00000078725	BRINP1	1620.0
