ensembl	gene_name	entrez	protein	busco
ENSG00000197892	KIF13B	23303.0	ENSP00000427900	6045at40674
ENSG00000087495	PHACTR3	116154.0	ENSP00000360054	112840at40674
ENSG00000165548	TMEM63C	57156.0	ENSP00000298351	74069at40674
ENSG00000265203	RBP3	5949.0	ENSP00000463151	15782at40674
ENSG00000137841	PLCB2	5330.0	ENSP00000411991	22315at40674
ENSG00000102805	CLN5	1203.0	ENSP00000490937	139995at40674
ENSG00000165322	ARHGAP12	94134.0	ENSP00000364399	45672at40674
ENSG00000124479	NDP	4693.0	ENSP00000495811	200345at40674
ENSG00000005812	FBXL3	26224.0	ENSP00000347834	99137at40674
ENSG00000104671	DCTN6	10671.0	ENSP00000221114	183357at40674
ENSG00000167930	FAM234A	83986.0	ENSP00000301678	79010at40674
ENSG00000171885	AQP4	361.0	ENSP00000372654	136586at40674
ENSG00000155659	VSIG4	11326.0	ENSP00000363869	169037at40674
ENSG00000100650	SRSF5	6430.0	ENSP00000377892	194645at40674
ENSG00000174227	PIGG	54872.0	ENSP00000415203	39709at40674
ENSG00000137809	ITGA11	22801.0	ENSP00000327290	14472at40674
ENSG00000102221	JADE3	9767.0	ENSP00000479377	35865at40674
ENSG00000125255	SLC10A2	6555.0	ENSP00000245312	147406at40674
ENSG00000129988	LBP	3929.0	ENSP00000217407	119356at40674
ENSG00000134864	GGACT	87769.0	ENSP00000365426	197649at40674
ENSG00000033170	FUT8	2530.0	ENSP00000452433	59703at40674
ENSG00000165300	SLITRK5	26050.0	ENSP00000366283	43519at40674
ENSG00000180509	KCNE1	3753.0	ENSP00000337255	200983at40674
ENSG00000196227	FAM217B	63939.0	ENSP00000351040	160347at40674
ENSG00000074696	HACD3	51495.0	ENSP00000455530	129481at40674
ENSG00000164151	ICE1	23379.0	ENSP00000296564	10393at40674
ENSG00000266524	GDF10	2662.0	ENSP00000464145	106625at40674
ENSG00000197217	ENTPD4	9583.0	ENSP00000351520	55460at40674
ENSG00000145536	ADAMTS16	170690.0	ENSP00000274181	13664at40674
ENSG00000099250	NRP1	8829.0	ENSP00000379317	29402at40674
ENSG00000152207	CYSLTR2	57105.0	ENSP00000282018	148719at40674
ENSG00000154330	PGM5	5239.0	ENSP00000379678	65597at40674
ENSG00000165621	OXGR1	27199.0	ENSP00000298440	141255at40674
ENSG00000087842	PIR	8544.0	ENSP00000369785	147068at40674
ENSG00000188243	COMMD6	170622.0	ENSP00000366841	206200at40674
ENSG00000135069	PSAT1	29968.0	ENSP00000365773	118614at40674
ENSG00000124205	EDN3	1908.0	ENSP00000493472	199184at40674
ENSG00000100416	TRMU	55687.0	ENSP00000496496	96741at40674
ENSG00000124279	FASTKD3	79072.0	ENSP00000264669	68284at40674
ENSG00000183324	REC114	283677.0	ENSP00000328423	178201at40674
ENSG00000136114	THSD1	55901.0	ENSP00000258613	41738at40674
ENSG00000148057	IDNK	414328.0	ENSP00000365601	182432at40674
ENSG00000136100	VPS36	51028.0	ENSP00000367299	113798at40674
ENSG00000167139	TBC1D21	161514.0	ENSP00000300504	125432at40674
ENSG00000197930	ERO1A	30001.0	ENSP00000379042	83636at40674
ENSG00000109606	DHX15	1665.0	ENSP00000336741	45122at40674
ENSG00000165105	RASEF	158158.0	ENSP00000365630	56041at40674
ENSG00000173198	CYSLTR1	10800.0	ENSP00000362401	142824at40674
ENSG00000177398	UMODL1	89766.0	ENSP00000386147	24340at40674
ENSG00000106733	NMRK1	54981.0	ENSP00000354387	175447at40674
ENSG00000182220	ATP6AP2	10159.0	ENSP00000367697	143085at40674
ENSG00000156642	NPTN	27020.0	ENSP00000290401	119798at40674
ENSG00000137054	POLR1E	64425.0	ENSP00000367029	117624at40674
ENSG00000109625	CPZ	8532.0	ENSP00000315074	50784at40674
ENSG00000139977	NAA30	122830.0	ENSP00000452521	166349at40674
ENSG00000169018	FEM1B	10116.0	ENSP00000307298	51247at40674
ENSG00000176435	CLEC14A	161198.0	ENSP00000353013	120196at40674
ENSG00000239857	GET4	51608.0	ENSP00000265857	152491at40674
ENSG00000165416	SUGT1	10910.0	ENSP00000308067	139103at40674
ENSG00000135052	GOLM1	51280.0	ENSP00000373363	176310at40674
ENSG00000155313	USP25	29761.0	ENSP00000383044	18197at40674
ENSG00000164880	INTS1	26173.0	ENSP00000385722	3990at40674
ENSG00000101638	ST8SIA5	29906.0	ENSP00000321343	105010at40674
ENSG00000139517	LNX2	222484.0	ENSP00000325929	50016at40674
ENSG00000083223	TUT7	79670.0	ENSP00000365130	10781at40674
ENSG00000169840	GSX1	219409.0	ENSP00000304331	183465at40674
ENSG00000170891	CYTL1	54360.0	ENSP00000303550	199256at40674
ENSG00000139515	PDX1	3651.0	ENSP00000370421	181425at40674
ENSG00000155275	TRMT44	152992.0	ENSP00000374387	92300at40674
ENSG00000124145	SDC4	6385.0	ENSP00000361818	203947at40674
ENSG00000165757	JCAD	57608.0	ENSP00000364526	27997at40674
ENSG00000015475	BID	637.0	ENSP00000449236	200282at40674
ENSG00000174405	LIG4	3981.0	ENSP00000385955	30242at40674
ENSG00000145555	MYO10	4651.0	ENSP00000421280	4478at40674
ENSG00000169744	LDB2	9079.0	ENSP00000306772	139330at40674
ENSG00000125246	CLYBL	171425.0	ENSP00000342991	139633at40674
ENSG00000131634	TMEM204	79652.0	ENSP00000253934	188804at40674
ENSG00000124251	TP53TG5	27296.0	ENSP00000361811	187504at40674
ENSG00000198542	ITGBL1	9358.0	ENSP00000365351	89820at40674
ENSG00000107165	TYRP1	7306.0	ENSP00000373570	67091at40674
ENSG00000168096	ANKS3	124401.0	ENSP00000304586	64394at40674
ENSG00000215440	NPEPL1	124904942.0	ENSP00000348395	73852at40674
ENSG00000274749	KRTAP7-1	337878.0	ENSP00000479656	211927at40674
ENSG00000182591	KRTAP11-1	337880.0	ENSP00000330720	203086at40674
ENSG00000142168	SOD1	6647.0	ENSP00000374645	190076at40674
ENSG00000164654	MIOS	54468.0	ENSP00000339881	24978at40674
ENSG00000134444	RELCH	57614.0	ENSP00000381198	20879at40674
ENSG00000147100	SLC16A2	6567.0	ENSP00000465734	93797at40674
ENSG00000107372	ZFAND5	7763.0	ENSP00000237937	183730at40674
ENSG00000142197	DOP1B	9980.0	ENSP00000382104	4078at40674
ENSG00000107984	DKK1	22943.0	ENSP00000363081	166627at40674
ENSG00000106511	MEOX2	4223.0	ENSP00000262041	173995at40674
ENSG00000101158	NELFCD	51497.0	ENSP00000499018	67267at40674
ENSG00000170759	KIF5B	3799.0	ENSP00000307078	29787at40674
ENSG00000156017	CARNMT1	138199.0	ENSP00000366030	115772at40674
ENSG00000168575	SLC20A2	6575.0	ENSP00000340465	66276at40674
ENSG00000164916	FOXK1	221937.0	ENSP00000328720	64988at40674
ENSG00000168795	ZBTB5	9925.0	ENSP00000307604	55770at40674
ENSG00000135040	NAA35	60560.0	ENSP00000354972	40842at40674
ENSG00000160310	PRMT2	3275.0	ENSP00000347906	87218at40674
ENSG00000104611	SH2D4A	63898.0	ENSP00000265807	112166at40674
ENSG00000074657	ZNF532	55205.0	ENSP00000338217	17497at40674
ENSG00000165233	CARD19	84270.0	ENSP00000364613	185960at40674
ENSG00000164828	SUN1	23353.0	ENSP00000384015	44828at40674
ENSG00000154274	C4orf19	55286.0	ENSP00000284437	195447at40674
ENSG00000134996	OSTF1	26578.0	ENSP00000340836	172656at40674
ENSG00000124275	MTRR	4552.0	ENSP00000402510	65207at40674
ENSG00000109680	TBC1D19	55296.0	ENSP00000425569	73895at40674
ENSG00000100403	ZC3H7B	23264.0	ENSP00000345793	22993at40674
ENSG00000254087	LYN	4067.0	ENSP00000428424	68541at40674
ENSG00000154856	APCDD1	147495.0	ENSP00000347433	74657at40674
ENSG00000134265	NAPG	8774.0	ENSP00000324628	147100at40674
ENSG00000112685	EXOC2	55770.0	ENSP00000230449	30735at40674
ENSG00000167074	TEF	7008.0	ENSP00000385256	171376at40674
ENSG00000183864	TOB2	10766.0	ENSP00000331305	167930at40674
ENSG00000060339	CCAR1	55749.0	ENSP00000445254	45260at40674
ENSG00000128918	ALDH1A2	8854.0	ENSP00000453600	70877at40674
ENSG00000100413	POLR3H	171568.0	ENSP00000347345	178104at40674
ENSG00000183379	SYNDIG1L	646658.0	ENSP00000331474	184227at40674
ENSG00000197296	FITM2	128486.0	ENSP00000380037	168866at40674
ENSG00000139921	TMX1	81542.0	ENSP00000393316	168558at40674
ENSG00000170677	SOCS6	9306.0	ENSP00000381034	80101at40674
ENSG00000124120	TTPAL	79183.0	ENSP00000262605	132279at40674
ENSG00000135048	CEMIP2	23670.0	ENSP00000366243	10173at40674
ENSG00000215217	CFAP90	134121.0	ENSP00000382708	194859at40674
ENSG00000141446	ESCO1	114799.0	ENSP00000269214	41727at40674
ENSG00000124802	EEF1E1	9521.0	ENSP00000369038	189216at40674
ENSG00000100417	PMM1	5372.0	ENSP00000216259	151912at40674
ENSG00000140632	GLYR1	84656.0	ENSP00000322716	75720at40674
ENSG00000167088	SNRPD1	6632.0	ENSP00000300413	206656at40674
ENSG00000188428	BLOC1S5	63915.0	ENSP00000380598	197030at40674
ENSG00000113569	NUP155	9631.0	ENSP00000231498	11293at40674
ENSG00000198894	CIPC	85457.0	ENSP00000355319	144444at40674
ENSG00000109819	PPARGC1A	10891.0	ENSP00000264867	53162at40674
ENSG00000168734	PKIG	11142.0	ENSP00000338067	213518at40674
ENSG00000196419	XRCC6	2547.0	ENSP00000352257	79669at40674
ENSG00000119537	KDSR	2531.0	ENSP00000494352	141221at40674
ENSG00000087302	RTRAF	51637.0	ENSP00000261700	168346at40674
ENSG00000165097	KDM1B	221656.0	ENSP00000499208	62633at40674
ENSG00000133872	SARAF	51669.0	ENSP00000256255	160955at40674
ENSG00000136842	TMOD1	7111.0	ENSP00000259365	133092at40674
ENSG00000119541	VPS4B	9525.0	ENSP00000238497	108270at40674
ENSG00000132823	OSER1	51526.0	ENSP00000255174	165755at40674
ENSG00000089486	CDIP1	29965.0	ENSP00000382508	200655at40674
ENSG00000136929	HEMGN	55363.0	ENSP00000259456	127015at40674
ENSG00000136169	SETDB2	83852.0	ENSP00000326477	70169at40674
ENSG00000003147	ICA1	3382.0	ENSP00000403982	89148at40674
ENSG00000153162	BMP6	654.0	ENSP00000283147	119994at40674
ENSG00000172817	CYP7B1	9420.0	ENSP00000310721	135607at40674
ENSG00000101052	IFT52	51098.0	ENSP00000362121	97189at40674
ENSG00000206075	SERPINB5	5268.0	ENSP00000372221	111645at40674
ENSG00000239264	TXNDC5	81567.0	ENSP00000369081	123908at40674
ENSG00000178538	CA8	767.0	ENSP00000314407	147912at40674
ENSG00000183580	FBXL7	23194.0	ENSP00000423630	81055at40674
ENSG00000139874	SSTR1	6751.0	ENSP00000267377	127951at40674
ENSG00000133874	RNF122	79845.0	ENSP00000256257	193394at40674
ENSG00000100629	CEP128	145508.0	ENSP00000281129	54909at40674
ENSG00000180537	RNF182	221687.0	ENSP00000420465	177992at40674
ENSG00000136891	TEX10	54881.0	ENSP00000364037	32917at40674
ENSG00000094841	UPRT	139596.0	ENSP00000362481	132390at40674
ENSG00000162104	ADCY9	115.0	ENSP00000294016	12172at40674
ENSG00000124787	RPP40	10799.0	ENSP00000369391	110438at40674
ENSG00000122952	ZWINT	11130.0	ENSP00000363055	188337at40674
ENSG00000125879	OTOR	56914.0	ENSP00000246081	200334at40674
ENSG00000125821	DTD1	92675.0	ENSP00000366672	175990at40674
ENSG00000100209	HSCB	150274.0	ENSP00000216027	193634at40674
ENSG00000165480	SKA3	221150.0	ENSP00000319417	154815at40674
ENSG00000198785	GRIN3A	116443.0	ENSP00000355155	21205at40674
ENSG00000140382	HMG20A	10363.0	ENSP00000336856	132288at40674
ENSG00000165259	HDX	139324.0	ENSP00000297977	62088at40674
ENSG00000165487	MICU2	221154.0	ENSP00000371811	113827at40674
ENSG00000106399	RPA3	6119.0	ENSP00000223129	200317at40674
ENSG00000165030	NFIL3	4783.0	ENSP00000297689	127307at40674
ENSG00000095209	TMEM38B	55151.0	ENSP00000363824	158565at40674
ENSG00000122359	ANXA11	311.0	ENSP00000265447	114408at40674
ENSG00000119720	NRDE2	55051.0	ENSP00000346335	30649at40674
ENSG00000122584	NXPH1	30010.0	ENSP00000473269	152352at40674
ENSG00000103534	TMC5	79838.0	ENSP00000379531	55596at40674
ENSG00000120697	ALG5	29880.0	ENSP00000505412	149135at40674
ENSG00000174740	PABPC5	140886.0	ENSP00000308012	119937at40674
ENSG00000104679	R3HCC1	203069.0	ENSP00000397555	126446at40674
ENSG00000106392	C1GALT1	56913.0	ENSP00000223122	105128at40674
ENSG00000165288	BRWD3	254065.0	ENSP00000362372	6920at40674
ENSG00000177150	FAM210A	125228.0	ENSP00000323635	173606at40674
ENSG00000276856	TUBGCP5	114791.0	ENSP00000486245	24368at40674
ENSG00000242802	AP5Z1	9907.0	ENSP00000497815	45494at40674
ENSG00000204711	CFAP95	138255.0	ENSP00000366402	188179at40674
ENSG00000120699	EXOSC8	11340.0	ENSP00000374354	142517at40674
ENSG00000230873	STMND1	401236.0	ENSP00000455698	193238at40674
ENSG00000136381	IREB2	3658.0	ENSP00000258886	25008at40674
ENSG00000099889	ARVCF	421.0	ENSP00000263207	35686at40674
ENSG00000080823	MOK	5891.0	ENSP00000355304	102749at40674
ENSG00000131669	NINJ1	4814.0	ENSP00000364595	208659at40674
ENSG00000164751	PEX2	5828.0	ENSP00000349543	125594at40674
ENSG00000095951	HIVEP1	3096.0	ENSP00000368698	3909at40674
ENSG00000122378	PRXL2A	84293.0	ENSP00000361254	178533at40674
ENSG00000160294	MCM3AP	8888.0	ENSP00000291688	7434at40674
ENSG00000197969	VPS13A	23230.0	ENSP00000353422	1590at40674
ENSG00000189227	C15orf61	145853.0	ENSP00000342254	190752at40674
ENSG00000152954	NRSN1	140767.0	ENSP00000367739	186677at40674
ENSG00000107789	MINPP1	9562.0	ENSP00000361064	84020at40674
ENSG00000124429	POF1B	79983.0	ENSP00000262753	71083at40674
ENSG00000179151	EDC3	80153.0	ENSP00000320503	82245at40674
ENSG00000132205	EMILIN2	84034.0	ENSP00000254528	56562at40674
ENSG00000008083	JARID2	3720.0	ENSP00000341280	20381at40674
ENSG00000101098	RIMS4	140730.0	ENSP00000361942	155751at40674
ENSG00000091490	SEL1L3	23231.0	ENSP00000382767	24541at40674
ENSG00000149658	YTHDF1	54915.0	ENSP00000359364	97931at40674
ENSG00000164877	MICALL2	79778.0	ENSP00000297508	51881at40674
ENSG00000151773	CCDC122	160857.0	ENSP00000407763	178222at40674
ENSG00000104442	ARMC1	55156.0	ENSP00000276569	149712at40674
ENSG00000278211	TRIM69	140691.0	ENSP00000483739	103207at40674
ENSG00000179630	LACC1	144811.0	ENSP00000317619	97461at40674
ENSG00000005339	CREBBP	1387.0	ENSP00000262367	5073at40674
ENSG00000185896	LAMP1	3916.0	ENSP00000333298	153313at40674
ENSG00000137764	MAP2K5	5607.0	ENSP00000178640	86829at40674
ENSG00000182362	YBEY	54059.0	ENSP00000329614	197821at40674
ENSG00000177058	SLC38A9	153129.0	ENSP00000316596	72714at40674
ENSG00000139835	GRTP1	79774.0	ENSP00000364580	127745at40674
ENSG00000078401	EDN1	1906.0	ENSP00000368683	179015at40674
ENSG00000169019	COMMD8	54951.0	ENSP00000370984	189067at40674
ENSG00000196663	TECPR2	9895.0	ENSP00000352510	13108at40674
ENSG00000101199	ARFGAP1	55738.0	ENSP00000314615	117284at40674
ENSG00000221947	XKR9	389668.0	ENSP00000386141	156635at40674
ENSG00000160298	C21orf58	54058.0	ENSP00000431312	153670at40674
ENSG00000109171	SLAIN2	57606.0	ENSP00000264313	103956at40674
ENSG00000076641	PAG1	55824.0	ENSP00000220597	126796at40674
ENSG00000150403	TMCO3	55002.0	ENSP00000389399	75619at40674
ENSG00000141934	PLPP2	8612.0	ENSP00000388565	160277at40674
ENSG00000134760	DSG1	1828.0	ENSP00000257192	32716at40674
ENSG00000124783	SSR1	6745.0	ENSP00000244763	164354at40674
ENSG00000105954	NPVF	64111.0	ENSP00000222674	201546at40674
ENSG00000099812	MISP	126353.0	ENSP00000215582	86542at40674
ENSG00000106066	CPVL	54504.0	ENSP00000265394	98451at40674
ENSG00000181826	RELL1	768211.0	ENSP00000313385	169661at40674
ENSG00000125384	PTGER2	5732.0	ENSP00000245457	168426at40674
ENSG00000157796	WDR19	57728.0	ENSP00000382717	11227at40674
ENSG00000100084	HIRA	7290.0	ENSP00000263208	31983at40674
ENSG00000291987	NUTM1	256646.0	ENSP00000517711	48966at40674
ENSG00000165733	BMS1	9790.0	ENSP00000363642	26051at40674
ENSG00000123200	ZC3H13	23091.0	ENSP00000503994	37125at40674
ENSG00000197168	NEK5	341676.0	ENSP00000509632	74724at40674
ENSG00000268104	SLC6A14	11254.0	ENSP00000470801	63206at40674
ENSG00000145996	CDKAL1	54901.0	ENSP00000274695	69021at40674
ENSG00000152804	HHEX	3087.0	ENSP00000282728	182943at40674
ENSG00000164294	GPX8	493869.0	ENSP00000423822	179930at40674
ENSG00000146038	DCDC2	51473.0	ENSP00000367715	100854at40674
ENSG00000047597	XK	7504.0	ENSP00000367879	107355at40674
ENSG00000066739	ATG2B	55102.0	ENSP00000353010	4023at40674
ENSG00000172201	ID4	3400.0	ENSP00000367972	204217at40674
ENSG00000041357	PSMA4	5685.0	ENSP00000044462	166612at40674
ENSG00000132953	XPO4	64328.0	ENSP00000255305	17019at40674
ENSG00000076344	RGS11	8786.0	ENSP00000319069	90322at40674
ENSG00000137177	KIF13A	63971.0	ENSP00000368103	6497at40674
ENSG00000154122	ANKH	56172.0	ENSP00000284268	78387at40674
ENSG00000047621	C12orf4	57102.0	ENSP00000261250	70961at40674
ENSG00000002587	HS3ST1	9957.0	ENSP00000002596	132049at40674
ENSG00000165476	REEP3	221035.0	ENSP00000362863	169976at40674
ENSG00000070010	UFD1	7353.0	ENSP00000263202	141145at40674
ENSG00000005810	MYCBP2	23077.0	ENSP00000508023	425at40674
ENSG00000095587	TLL2	7093.0	ENSP00000350630	18824at40674
ENSG00000165072	MAMDC2	256691.0	ENSP00000366387	48334at40674
ENSG00000116017	ARID3A	1820.0	ENSP00000263620	137065at40674
ENSG00000101844	ATG4A	115201.0	ENSP00000361306	102922at40674
ENSG00000196199	MPHOSPH8	54737.0	ENSP00000355388	50220at40674
ENSG00000119318	RAD23B	5887.0	ENSP00000350708	166712at40674
ENSG00000148572	NRBF2	29982.0	ENSP00000277746	154378at40674
ENSG00000121390	PSPC1	55269.0	ENSP00000343966	124658at40674
ENSG00000182512	GLRX5	51218.0	ENSP00000328570	204786at40674
ENSG00000140057	AK7	122481.0	ENSP00000267584	54076at40674
ENSG00000125863	MKKS	8195.0	ENSP00000246062	82654at40674
ENSG00000151876	FBXO4	26272.0	ENSP00000281623	129887at40674
ENSG00000093009	CDC45	8318.0	ENSP00000263201	75742at40674
ENSG00000197991		64881.0	ENSP00000386653	29166at40674
ENSG00000088808	PPP1R13B	23368.0	ENSP00000202556	27705at40674
ENSG00000101213	PTK6	5753.0	ENSP00000442460	82561at40674
ENSG00000125531	FNDC11	79025.0	ENSP00000359115	138462at40674
ENSG00000168447	SCNN1B	6338.0	ENSP00000345751	51763at40674
ENSG00000088356	PDRG1	81572.0	ENSP00000202017	204034at40674
ENSG00000113389	NPR3	4883.0	ENSP00000265074	82787at40674
ENSG00000136153	LMO7	4008.0	ENSP00000366757	15125at40674
ENSG00000164879	CA3	761.0	ENSP00000285381	142416at40674
ENSG00000183186	C2CD4C	126567.0	ENSP00000328677	118479at40674
ENSG00000126003	PLAGL2	5326.0	ENSP00000246229	101901at40674
ENSG00000116032	GRIN3B	116444.0	ENSP00000234389	31762at40674
ENSG00000164749	HNF4G	3174.0	ENSP00000379701	96519at40674
ENSG00000155629	PIK3AP1	118788.0	ENSP00000339826	58841at40674
ENSG00000285382			ENSP00000494986	158665at40674
ENSG00000140474	ULK3	25989.0	ENSP00000400312	106051at40674
ENSG00000101000	PROCR	10544.0	ENSP00000216968	180562at40674
ENSG00000104331	BPNT2	54928.0	ENSP00000262644	135131at40674
ENSG00000066455	GOLGA5	9950.0	ENSP00000163416	61195at40674
ENSG00000105928	GSDME	1687.0	ENSP00000339587	83696at40674
ENSG00000077420	APBB1IP	54518.0	ENSP00000365411	109816at40674
ENSG00000125966	MMP24	10893.0	ENSP00000246186	71047at40674
ENSG00000102858	MGRN1	23295.0	ENSP00000382487	86345at40674
ENSG00000070269	TMEM260	54916.0	ENSP00000261556	52833at40674
ENSG00000112996	MRPS30	10884.0	ENSP00000424328	117640at40674
ENSG00000125998	FAM83C	128876.0	ENSP00000363529	78369at40674
ENSG00000166523	CLEC4E	26253.0	ENSP00000299663	176536at40674
ENSG00000156650	KAT6B	23522.0	ENSP00000287239	8375at40674
ENSG00000149636	DSN1	79980.0	ENSP00000362855	132133at40674
ENSG00000070882	OSBPL3	26031.0	ENSP00000315410	38530at40674
ENSG00000099864	PALM	5064.0	ENSP00000341911	130876at40674
ENSG00000153339	TRAPPC8	22878.0	ENSP00000283351	9654at40674
ENSG00000090776	EFNB1	1947.0	ENSP00000204961	138883at40674
ENSG00000150048	CLEC1A	51267.0	ENSP00000326407	165555at40674
ENSG00000054983	GALC	2581.0	ENSP00000261304	70170at40674
ENSG00000159147	DONSON	29980.0	ENSP00000399535	92908at40674
ENSG00000125912	NCLN	56926.0	ENSP00000246117	71300at40674
ENSG00000185753	CXorf38	159013.0	ENSP00000330488	184368at40674
ENSG00000145241	CENPC	1060.0	ENSP00000273853	62944at40674
ENSG00000130584	ZBTB46	140685.0	ENSP00000245663	74160at40674
ENSG00000173546	CSPG4	1464.0	ENSP00000312506	7241at40674
ENSG00000136925	TSTD2	158427.0	ENSP00000342499	91657at40674
ENSG00000164304	CAGE1	285782.0	ENSP00000425493	65364at40674
ENSG00000078725	BRINP1	1620.0	ENSP00000265922	33939at40674
ENSG00000184470	TXNRD2	10587.0	ENSP00000383362	76781at40674
ENSG00000243646	IL10RB	3588.0	ENSP00000290200	168734at40674
ENSG00000234602	MCIDAS	345643.0	ENSP00000426359	134273at40674
ENSG00000148123	PLPPR1	54886.0	ENSP00000364008	125387at40674
ENSG00000103528	SYT17	51760.0	ENSP00000454721	96243at40674
ENSG00000136937	NCBP1	4686.0	ENSP00000364289	38380at40674
ENSG00000100600	LGMN	5641.0	ENSP00000334052	114371at40674
ENSG00000067221	STOML1	9399.0	ENSP00000319323	113982at40674
ENSG00000105289	TJP3	27134.0	ENSP00000439278	51785at40674
ENSG00000139508	SLC46A3	283537.0	ENSP00000266943	129707at40674
ENSG00000166828	SCNN1G	6340.0	ENSP00000300061	53501at40674
ENSG00000118707	TGIF2	60436.0	ENSP00000362979	171299at40674
ENSG00000187566	NHLRC1	378884.0	ENSP00000345464	125179at40674
ENSG00000135046	ANXA1	301.0	ENSP00000257497	138014at40674
ENSG00000157538	VPS26C	10311.0	ENSP00000311399	144232at40674
ENSG00000101082	SLA2	84174.0	ENSP00000262866	164162at40674
ENSG00000120659	TNFSF11	8600.0	ENSP00000381775	156650at40674
ENSG00000039560	RAI14	26064.0	ENSP00000265109	37221at40674
ENSG00000182670	TTC3	7267.0	ENSP00000346791	13605at40674
ENSG00000134900	TPP2	7174.0	ENSP00000365233	13161at40674
ENSG00000124615	MOCS1	4337.0	ENSP00000344794	64924at40674
ENSG00000081014	AP4E1	23431.0	ENSP00000261842	22949at40674
ENSG00000198171	DDRGK1	65992.0	ENSP00000346483	202467at40674
ENSG00000104327	CALB1	793.0	ENSP00000265431	153366at40674
ENSG00000253710	ALG11	440138.0	ENSP00000430236	88888at40674
ENSG00000125877	ITPA	3704.0	ENSP00000369456	174566at40674
ENSG00000090061	CCNK	8812.0	ENSP00000374529	131778at40674
ENSG00000179542	SLITRK4	139065.0	ENSP00000336627	38460at40674
ENSG00000102241	HTATSF1	27336.0	ENSP00000218364	81140at40674
ENSG00000139496	NUP58	9818.0	ENSP00000512034	166361at40674
ENSG00000124602	UNC5CL	222643.0	ENSP00000244565	82773at40674
ENSG00000071189	SNX13	23161.0	ENSP00000398789	25391at40674
ENSG00000007944	MYLIP	29116.0	ENSP00000349298	106810at40674
ENSG00000173391	OLR1	4973.0	ENSP00000309124	160169at40674
ENSG00000183576	SETD3	84193.0	ENSP00000327436	58018at40674
ENSG00000198301	SDAD1	55153.0	ENSP00000348596	77583at40674
ENSG00000125968	ID1	3397.0	ENSP00000365273	200626at40674
