ensembl	gene_name	entrez	protein	busco
ENSG00000131966	ACTR10	55860.0	ENSP00000254286	192518at7742
ENSG00000170571	EMB	133418.0	ENSP00000302289	337325at7742
ENSG00000067365	METTL22	79091.0	ENSP00000371345	244439at7742
ENSG00000284571	FLII	2314.0	ENSP00000491480	28500at7742
ENSG00000104356	POP1	10940.0	ENSP00000385787	61914at7742
ENSG00000256061	DNAAF4	161582.0	ENSP00000323275	307158at7742
ENSG00000100744	GSKIP	51527.0	ENSP00000450420	399496at7742
ENSG00000284238	TOP3A	7156.0	ENSP00000491689	46694at7742
ENSG00000074755	ZZEF1	23140.0	ENSP00000371051	3190at7742
ENSG00000170502	NUDT9	53343.0	ENSP00000303575	291607at7742
ENSG00000126777	KTN1	3895.0	ENSP00000391964	95643at7742
ENSG00000147586	MRPS28	28957.0	ENSP00000428050	403876at7742
ENSG00000100982	PCIF1	63935.0	ENSP00000361486	93412at7742
ENSG00000102910	LONP2	83752.0	ENSP00000285737	82833at7742
ENSG00000148468	FAM171A1	221061.0	ENSP00000367356	75780at7742
ENSG00000277594	DDX52	11056.0	ENSP00000480030	146804at7742
ENSG00000277936	MRPL45	84311.0	ENSP00000483030	338050at7742
ENSG00000278372	MYO19	80179.0	ENSP00000480242	106855at7742
ENSG00000278574	ZNHIT3	9326.0	ENSP00000481504	427883at7742
ENSG00000176225	RTTN	25914.0	ENSP00000491507	8766at7742
ENSG00000277104	TADA2A	6871.0	ENSP00000488016	197023at7742
ENSG00000146166	LGSN	51557.0	ENSP00000359691	115007at7742
ENSG00000274853	MRM1	79922.0	ENSP00000478520	328582at7742
ENSG00000275099	GGNBP2	79893.0	ENSP00000478954	147455at7742
ENSG00000102921	N4BP1	9683.0	ENSP00000262384	76178at7742
ENSG00000276072	AATF	26574.0	ENSP00000481894	273630at7742
ENSG00000130177	CDC16	8881.0	ENSP00000353549	118164at7742
ENSG00000070950	RAD18	56852.0	ENSP00000264926	224537at7742
ENSG00000065615	CYB5R4	123956252.0	ENSP00000358695	138435at7742
ENSG00000052749	RRP12	23223.0	ENSP00000360031	36011at7742
ENSG00000129636	ITFG1	81533.0	ENSP00000319918	128901at7742
ENSG00000274047	SYNRG	11276.0	ENSP00000480288	29855at7742
ENSG00000276761	CWC25	54883.0	ENSP00000477799	295741at7742
ENSG00000278843	MMP28	79148.0	ENSP00000484430	172963at7742
ENSG00000129170	CSRP3	8048.0	ENSP00000431813	381399at7742
ENSG00000100162	CENPM	79019.0	ENSP00000215980	394911at7742
ENSG00000163576	EFHB	151651.0	ENSP00000295824	123156at7742
ENSG00000129810	SGO1	151648.0	ENSP00000306581	405703at7742
ENSG00000169371	SNUPN	10073.0	ENSP00000456224	299624at7742
ENSG00000129158	SERGEF	26297.0	ENSP00000434330	229738at7742
ENSG00000101412	E2F1	1869.0	ENSP00000345571	283821at7742
ENSG00000101417	PXMP4	11264.0	ENSP00000386385	353601at7742
ENSG00000100147	CCDC134	79879.0	ENSP00000255784	365149at7742
ENSG00000242372	EIF6	3692.0	ENSP00000502429	372200at7742
ENSG00000112218	GPR63	81491.0	ENSP00000229955	223813at7742
ENSG00000180694	TMEM64	169200.0	ENSP00000414786	386558at7742
ENSG00000100297	MCM5	4174.0	ENSP00000371441	92115at7742
ENSG00000167186	COQ7	10229.0	ENSP00000322316	359556at7742
ENSG00000166171	DPCD	25911.0	ENSP00000359170	377681at7742
ENSG00000074356	NCBP3	55421.0	ENSP00000373657	189794at7742
ENSG00000282752	CTDP1	9150.0	ENSP00000487949	156689at7742
ENSG00000140386	SCAPER	49855.0	ENSP00000454973	64168at7742
ENSG00000093167	LRRFIP2	9209.0	ENSP00000338727	189224at7742
ENSG00000188991	SLC15A5	729025.0	ENSP00000340402	164950at7742
ENSG00000166169	POLL	27343.0	ENSP00000359188	177142at7742
ENSG00000165714	BORCS5	118426.0	ENSP00000443023	407871at7742
ENSG00000122299	ZC3H7A	29066.0	ENSP00000379773	143015at7742
ENSG00000149100	EIF3M	10480.0	ENSP00000436049	239559at7742
ENSG00000138867	GUCD1	83606.0	ENSP00000479370	329385at7742
ENSG00000113597	TRAPPC13	80006.0	ENSP00000382367	223443at7742
ENSG00000119487	MAPKAP1	79109.0	ENSP00000362610	158142at7742
ENSG00000169288	MRPL1	65008.0	ENSP00000315017	297771at7742
ENSG00000165669	FAM204A	63877.0	ENSP00000358183	377136at7742
ENSG00000145348	TBCK	93627.0	ENSP00000378198	53269at7742
ENSG00000149600	COMMD7	149951.0	ENSP00000278980	361767at7742
ENSG00000113273	ARSB	411.0	ENSP00000264914	210433at7742
ENSG00000136270	TBRG4	9238.0	ENSP00000258770	129039at7742
ENSG00000123219	CENPK	64105.0	ENSP00000422421	325703at7742
ENSG00000133027	PEMT	10400.0	ENSP00000379128	399667at7742
ENSG00000107829	FBXW4	6468.0	ENSP00000359149	241288at7742
ENSG00000140455	USP3	9960.0	ENSP00000369681	157460at7742
ENSG00000148843	PDCD11	22984.0	ENSP00000498205	25109at7742
ENSG00000102383	ZDHHC15	158866.0	ENSP00000362465	328134at7742
ENSG00000165113	GKAP1	80318.0	ENSP00000365550	352334at7742
ENSG00000258539			ENSP00000455755	405299at7742
ENSG00000129151	BBOX1	8424.0	ENSP00000435781	239695at7742
ENSG00000136935	GOLGA1	2800.0	ENSP00000362656	115220at7742
ENSG00000183617	MRPL54	116541.0	ENSP00000331849	407505at7742
ENSG00000185875	THNSL1	79896.0	ENSP00000365534	96292at7742
ENSG00000128346	C22orf23	84645.0	ENSP00000384667	359541at7742
ENSG00000074842	MYDGF	56005.0	ENSP00000262947	407323at7742
ENSG00000108578	BLMH	642.0	ENSP00000261714	168022at7742
ENSG00000138663	COPS4	51138.0	ENSP00000264389	221197at7742
ENSG00000187773	DIPK1C	125704.0	ENSP00000344331	276401at7742
ENSG00000135338	LCA5	167691.0	ENSP00000358861	135517at7742
ENSG00000100151	PICK1	9463.0	ENSP00000385205	224105at7742
ENSG00000007545	CRAMP1	57585.0	ENSP00000380559	106853at7742
ENSG00000198783	ZNF830	91603.0	ENSP00000354518	379932at7742
ENSG00000126653	NSRP1	84081.0	ENSP00000468327	301755at7742
ENSG00000164794	KCNV1	27012.0	ENSP00000435954	222334at7742
ENSG00000187118	CMC1	152100.0	ENSP00000418348	424089at7742
ENSG00000174808	BTC	685.0	ENSP00000379092	403226at7742
ENSG00000164039	BDH2	56898.0	ENSP00000296424	331986at7742
ENSG00000093217	XYLB	9942.0	ENSP00000207870	188851at7742
ENSG00000165304	MELK	9833.0	ENSP00000298048	110339at7742
ENSG00000161179	YDJC	150223.0	ENSP00000292778	271347at7742
ENSG00000126226	PCID2	55795.0	ENSP00000337405	213224at7742
ENSG00000120051	CFAP58	159686.0	ENSP00000358718	108576at7742
ENSG00000138780	GSTCD	79807.0	ENSP00000378218	133965at7742
ENSG00000023697	DERA	51071.0	ENSP00000416583	266654at7742
ENSG00000170162	VGLL2	245806.0	ENSP00000320957	415822at7742
ENSG00000141076	UTP4	84916.0	ENSP00000327179	170032at7742
ENSG00000133739	LRRCC1	85444.0	ENSP00000353538	76998at7742
ENSG00000146410	MTFR2	113115.0	ENSP00000407010	273897at7742
ENSG00000185973	TMLHE	55217.0	ENSP00000335261	190657at7742
ENSG00000153989	NUS1	116150.0	ENSP00000357480	291403at7742
ENSG00000151893	CACUL1	143384.0	ENSP00000358147	318212at7742
ENSG00000107560	RAB11FIP2	22841.0	ENSP00000347839	170658at7742
ENSG00000099910	KLHL22	84861.0	ENSP00000331682	96459at7742
ENSG00000139209	SLC38A4	55089.0	ENSP00000389843	176579at7742
ENSG00000104517	UBR5	51366.0	ENSP00000429084	6305at7742
ENSG00000103942	HOMER2	9455.0	ENSP00000407634	274732at7742
ENSG00000099991	CABIN1	23523.0	ENSP00000263119	7768at7742
ENSG00000023734	STRAP	11171.0	ENSP00000025399	286842at7742
ENSG00000103089	FA2H	79152.0	ENSP00000219368	228275at7742
ENSG00000170430	MGMT	4255.0	ENSP00000498729	371581at7742
ENSG00000148824	MTG1	92170.0	ENSP00000475596	275875at7742
ENSG00000033178	UBA6	55236.0	ENSP00000313454	42045at7742
ENSG00000112234	FBXL4	26235.0	ENSP00000358247	143665at7742
ENSG00000198833	UBE2J1	51465.0	ENSP00000451261	353474at7742
ENSG00000118690	ARMC2	84071.0	ENSP00000376417	70359at7742
ENSG00000064102	INTS13	55726.0	ENSP00000261191	97043at7742
ENSG00000085382	HACE1	57531.0	ENSP00000262903	44653at7742
ENSG00000152348	ATG10	83734.0	ENSP00000282185	348185at7742
ENSG00000171724	VAT1L	57687.0	ENSP00000303129	280447at7742
ENSG00000171853	TRAPPC12	51112.0	ENSP00000371544	122030at7742
ENSG00000103047	TANGO6	79613.0	ENSP00000261778	138901at7742
ENSG00000139173	TMEM117	84216.0	ENSP00000266534	181872at7742
ENSG00000182551	ADI1	55256.0	ENSP00000333666	364898at7742
ENSG00000005156	LIG3	3980.0	ENSP00000367787	90360at7742
ENSG00000181991	MRPS11	64963.0	ENSP00000317376	391994at7742
ENSG00000100296	THOC5	8563.0	ENSP00000420306	104856at7742
ENSG00000151353	TMEM18	129787.0	ENSP00000281017	422508at7742
ENSG00000170248	PDCD6IP	10015.0	ENSP00000307387	96764at7742
ENSG00000131153	GINS2	51659.0	ENSP00000253462	362673at7742
ENSG00000170946	DNAJC24	120526.0	ENSP00000417548	387526at7742
ENSG00000151379	MSGN1	343930.0	ENSP00000281047	419468at7742
ENSG00000105135	ILVBL	10994.0	ENSP00000263383	149121at7742
ENSG00000187546	AGMO	392636.0	ENSP00000341662	233465at7742
ENSG00000009844	VTA1	51534.0	ENSP00000356602	323567at7742
ENSG00000100319	ZMAT5	55954.0	ENSP00000344241	412490at7742
ENSG00000113318	MSH3	4437.0	ENSP00000265081	43750at7742
ENSG00000184076	UQCR10	29796.0	ENSP00000332887	438295at7742
ENSG00000175548	ALG10B	144245.0	ENSP00000310120	248280at7742
ENSG00000110442	COMMD9	29099.0	ENSP00000263401	402520at7742
ENSG00000206418	RAB12	201475.0	ENSP00000497886	404437at7742
ENSG00000066926	FECH	2235.0	ENSP00000262093	223152at7742
ENSG00000106605	BLVRA	644.0	ENSP00000265523	280642at7742
ENSG00000066651	TRMT11	60487.0	ENSP00000333934	161484at7742
ENSG00000157259	GATAD1	57798.0	ENSP00000287957	362170at7742
ENSG00000099995	SF3A1	10291.0	ENSP00000215793	124962at7742
ENSG00000112339	HBS1L	10767.0	ENSP00000356811	153497at7742
ENSG00000105829	BET1	10282.0	ENSP00000222547	422403at7742
ENSG00000099999	RNF215	200312.0	ENSP00000371800	296065at7742
ENSG00000196636	SDHAF3	57001.0	ENSP00000414066	435525at7742
ENSG00000109911	ELP4	26610.0	ENSP00000492152	252546at7742
ENSG00000157911	PEX10	5192.0	ENSP00000288774	333672at7742
ENSG00000019549	SNAI2	6591.0	ENSP00000020945	328736at7742
ENSG00000172167	MTBP	27085.0	ENSP00000303398	161467at7742
ENSG00000103175	WFDC1	58189.0	ENSP00000219454	322470at7742
ENSG00000142655	PEX14	5195.0	ENSP00000349016	313967at7742
ENSG00000140948	ZCCHC14	23174.0	ENSP00000499622	87762at7742
ENSG00000156469	MTERF3	51001.0	ENSP00000287025	265369at7742
ENSG00000163512	AZI2	64343.0	ENSP00000419371	376105at7742
ENSG00000135686	KLHL36	79786.0	ENSP00000456743	130125at7742
ENSG00000136982	DSCC1	79075.0	ENSP00000322180	261684at7742
ENSG00000172172	MRPL13	28998.0	ENSP00000306548	374740at7742
ENSG00000005194	CIAPIN1	57019.0	ENSP00000377914	328514at7742
ENSG00000215421	ZNF407	55628.0	ENSP00000299687	10136at7742
ENSG00000094804	CDC6	990.0	ENSP00000209728	183332at7742
ENSG00000101457	DNTTIP1	116092.0	ENSP00000361705	277067at7742
ENSG00000126062	TMEM115	11070.0	ENSP00000266025	309962at7742
ENSG00000034693	PEX3	8504.0	ENSP00000356563	245662at7742
ENSG00000186795	KCNK18	338567.0	ENSP00000334650	229422at7742
ENSG00000152520	PAN3	255967.0	ENSP00000370345	107107at7742
ENSG00000108344	PSMD3	5709.0	ENSP00000264639	195929at7742
ENSG00000136807	CDK9	1025.0	ENSP00000362361	242641at7742
ENSG00000166889	PATL1	219988.0	ENSP00000300146	131983at7742
ENSG00000102755	FLT1	2321.0	ENSP00000282397	42253at7742
ENSG00000100601	ALKBH1	8846.0	ENSP00000216489	217728at7742
ENSG00000114388	NPRL2	10641.0	ENSP00000232501	214498at7742
ENSG00000165650	PDZD8	118987.0	ENSP00000334642	40897at7742
ENSG00000101557	USP14	9097.0	ENSP00000464447	165642at7742
ENSG00000005175	RPAP3	79657.0	ENSP00000005386	208300at7742
ENSG00000146386	ABRACL	58527.0	ENSP00000356632	430459at7742
ENSG00000178295	GEN1	348654.0	ENSP00000318977	84817at7742
ENSG00000164258	NDUFS4	4724.0	ENSP00000296684	396662at7742
ENSG00000077147	TM9SF3	56889.0	ENSP00000360184	143938at7742
ENSG00000124207	CSE1L	1434.0	ENSP00000379495	50582at7742
ENSG00000151748	SAV1	60485.0	ENSP00000324729	273271at7742
ENSG00000177692	DNAJC28	54943.0	ENSP00000371373	239538at7742
ENSG00000160256	SLX9	85395.0	ENSP00000291634	414197at7742
ENSG00000083635	NUFIP1	26747.0	ENSP00000368459	246595at7742
ENSG00000118961	LDAH	60526.0	ENSP00000370480	291153at7742
ENSG00000133114	GPALPP1	55425.0	ENSP00000368447	333698at7742
ENSG00000141642	ELAC1	55520.0	ENSP00000269466	281785at7742
ENSG00000037637	FBXO42	54455.0	ENSP00000364742	113103at7742
ENSG00000124214	STAU1	6780.0	ENSP00000360922	114214at7742
ENSG00000159423	ALDH4A1	8659.0	ENSP00000290597	136089at7742
ENSG00000103091	WDR59	79726.0	ENSP00000262144	52059at7742
ENSG00000101574	METTL4	64863.0	ENSP00000458290	243611at7742
ENSG00000173867			ENSP00000497509	144764at7742
ENSG00000180332	KCTD4	386618.0	ENSP00000368402	325638at7742
ENSG00000160746	ANO10	55129.0	ENSP00000292246	114115at7742
ENSG00000103248	MTHFSD	64779.0	ENSP00000354152	287466at7742
ENSG00000156709	AIFM1	9131.0	ENSP00000502606	209493at7742
ENSG00000157916	RER1	11079.0	ENSP00000475168	356646at7742
ENSG00000171169	NAIF1	203245.0	ENSP00000362170	353461at7742
ENSG00000259494	MRPL46	26589.0	ENSP00000312311	373266at7742
ENSG00000132837	DMGDH	29958.0	ENSP00000255189	76138at7742
ENSG00000157881	PANK4	55229.0	ENSP00000367727	73527at7742
ENSG00000171159	BBLN	79095.0	ENSP00000362085	437617at7742
ENSG00000152944	MED21	9412.0	ENSP00000442126	403503at7742
ENSG00000167112	TRUB2	26995.0	ENSP00000361982	297362at7742
ENSG00000161395	PGAP3	93210.0	ENSP00000300658	328109at7742
ENSG00000068784	SRBD1	55133.0	ENSP00000263736	48716at7742
ENSG00000167113	COQ4	51117.0	ENSP00000300452	356998at7742
ENSG00000104731	KLHDC4	54758.0	ENSP00000457570	202773at7742
ENSG00000198208	RPS6KL1	83694.0	ENSP00000450567	89229at7742
ENSG00000127993	RBM48	84060.0	ENSP00000265732	361680at7742
ENSG00000048707	VPS13D	55187.0	ENSP00000478104	1034at7742
ENSG00000092758	COL9A3	1299.0	ENSP00000496793	320238at7742
ENSG00000165566	AMER2	219287.0	ENSP00000426528	145938at7742
ENSG00000139505	MTMR6	9107.0	ENSP00000371221	107971at7742
ENSG00000291356	IARS1	3376.0	ENSP00000516807	24404at7742
ENSG00000145782	ATG12	9140.0	ENSP00000425107	424874at7742
ENSG00000168904	LRRC28	123355.0	ENSP00000304923	250442at7742
ENSG00000100427	MLC1	23209.0	ENSP00000379216	274411at7742
ENSG00000167118	URM1	81605.0	ENSP00000361944	414041at7742
ENSG00000088543	C3orf18	51161.0	ENSP00000387606	412700at7742
ENSG00000291347	NOL8	55035.0	ENSP00000516776	164002at7742
ENSG00000108599	AKAP10	11216.0	ENSP00000225737	131817at7742
ENSG00000105705	SUGP1	57794.0	ENSP00000247001	154679at7742
ENSG00000119718	EIF2B2	8892.0	ENSP00000266126	239469at7742
ENSG00000164199	ADGRV1	84059.0	ENSP00000384582	173at7742
ENSG00000119684	MLH3	27030.0	ENSP00000370355	36236at7742
ENSG00000128581	IFT22	64792.0	ENSP00000320359	365150at7742
ENSG00000079134	THOC1	9984.0	ENSP00000261600	116812at7742
ENSG00000291362	C8orf33	65265.0	ENSP00000516830	402344at7742
ENSG00000064489	BORCS8-MEF2B		ENSP00000457957	425523at7742
ENSG00000148950	IMMP1L	196294.0	ENSP00000435576	379661at7742
ENSG00000100056	ESS2	8220.0	ENSP00000252137	178490at7742
ENSG00000120008	WDR11	55717.0	ENSP00000263461	35338at7742
ENSG00000105122	RASAL3	64926.0	ENSP00000341905	103689at7742
ENSG00000127980	PEX1	5189.0	ENSP00000410438	87279at7742
ENSG00000102738	MRPS31	10240.0	ENSP00000315397	239682at7742
ENSG00000105072	C19orf44	84167.0	ENSP00000221671	280261at7742
ENSG00000169519	METTL15	196074.0	ENSP00000384369	243222at7742
ENSG00000103995	CEP152	22995.0	ENSP00000370337	102945at7742
ENSG00000171311	EXOSC1	51013.0	ENSP00000359939	362121at7742
ENSG00000180758	GPR157	80045.0	ENSP00000366628	359693at7742
ENSG00000176697	BDNF	627.0	ENSP00000389345	334616at7742
ENSG00000239900	ADSL	158.0	ENSP00000485289	169338at7742
ENSG00000080166	DCT	1638.0	ENSP00000366227	160371at7742
ENSG00000131697	NPHP4	261734.0	ENSP00000367398	49935at7742
ENSG00000088451	TGDS	23483.0	ENSP00000261296	260439at7742
ENSG00000166902	MRPL16	54948.0	ENSP00000300151	344416at7742
ENSG00000130307	USHBP1	83878.0	ENSP00000252597	256267at7742
ENSG00000165195	PIGA	5277.0	ENSP00000442653	174048at7742
ENSG00000152749	GPR180	160897.0	ENSP00000366157	262790at7742
ENSG00000108039	XPNPEP1	7511.0	ENSP00000358697	113537at7742
ENSG00000198554	WDHD1	11169.0	ENSP00000353793	46839at7742
ENSG00000139291	TMEM19	55266.0	ENSP00000266673	243977at7742
ENSG00000173227	SYT12	91683.0	ENSP00000377520	243575at7742
ENSG00000023287	RB1CC1	9821.0	ENSP00000025008	41154at7742
ENSG00000085872	CHERP	10523.0	ENSP00000198939	131825at7742
ENSG00000100218	RSPH14	27156.0	ENSP00000216036	398201at7742
ENSG00000004766	VPS50	55610.0	ENSP00000307666	54574at7742
ENSG00000131043	AAR2	25980.0	ENSP00000505405	223426at7742
ENSG00000168411	RFWD3	55159.0	ENSP00000354361	207707at7742
ENSG00000206538	VGLL3	389136.0	ENSP00000381436	360873at7742
ENSG00000288175	SYT15B	102724488.0	ENSP00000500300	266521at7742
ENSG00000165078	CPA6	57094.0	ENSP00000297770	177189at7742
ENSG00000282880	B3GALNT2	148789.0	ENSP00000489342	178102at7742
ENSG00000165118	QNG1	84267.0	ENSP00000365522	331581at7742
ENSG00000198856	OSTC	58505.0	ENSP00000354676	417133at7742
ENSG00000103187	COTL1	23406.0	ENSP00000262428	399473at7742
ENSG00000288683			ENSP00000434235	326141at7742
ENSG00000164961	WASHC5	9897.0	ENSP00000318016	31574at7742
ENSG00000166716	ZNF592	9640.0	ENSP00000452877	27786at7742
ENSG00000102978	POLR2C	5432.0	ENSP00000219252	338746at7742
ENSG00000284944	MED18	54797.0	ENSP00000494184	358727at7742
ENSG00000100116	GCAT	23464.0	ENSP00000371110	195766at7742
ENSG00000177425	PAWR	5074.0	ENSP00000328088	395686at7742
ENSG00000100129	EIF3L	51386.0	ENSP00000416892	140754at7742
ENSG00000096093	EFHC1	114327.0	ENSP00000489998	198300at7742
ENSG00000113595	TRIM23	373.0	ENSP00000231524	124571at7742
ENSG00000167487	KLHL26	55295.0	ENSP00000300976	107743at7742
ENSG00000126353	CCR7	1236.0	ENSP00000246657	237455at7742
ENSG00000127526	SLC35E1	79939.0	ENSP00000470652	251278at7742
ENSG00000176890	TYMS	7298.0	ENSP00000315644	265814at7742
ENSG00000119655	NPC2	10577.0	ENSP00000412103	343966at7742
ENSG00000070610	GBA2	57704.0	ENSP00000367343	58896at7742
ENSG00000169403	PTAFR	5724.0	ENSP00000362965	259882at7742
ENSG00000129596	CDO1	1036.0	ENSP00000250535	378341at7742
ENSG00000249319			ENSP00000396527	412946at7742
ENSG00000006715	VPS41	27072.0	ENSP00000309457	59090at7742
ENSG00000077514	POLD3	10714.0	ENSP00000263681	321010at7742
ENSG00000100603	SNW1	22938.0	ENSP00000261531	165972at7742
ENSG00000107185	RGP1	9827.0	ENSP00000367318	217762at7742
ENSG00000164109	MAD2L1	4085.0	ENSP00000296509	359813at7742
ENSG00000105676	ARMC6	93436.0	ENSP00000376147	241923at7742
ENSG00000154473	BUB3	9184.0	ENSP00000357858	245921at7742
ENSG00000179454	KLHL28	54813.0	ENSP00000379434	122064at7742
ENSG00000169570	DTWD2	285605.0	ENSP00000302892	283910at7742
ENSG00000272765	NDUFA6	4700.0	ENSP00000475402	427222at7742
ENSG00000047932	GOPC	57120.0	ENSP00000357484	235827at7742
ENSG00000140259	MFAP1	4236.0	ENSP00000267812	312347at7742
ENSG00000291382	CPLANE2	79363.0	ENSP00000516858	363264at7742
ENSG00000163376	KBTBD8	84541.0	ENSP00000401878	108888at7742
ENSG00000147676	MAL2	114569.0	ENSP00000479708	400534at7742
ENSG00000109270	LAMTOR3	8649.0	ENSP00000424183	410913at7742
ENSG00000176853	FAM91A1	157769.0	ENSP00000429491	68557at7742
ENSG00000113522	RAD50	10111.0	ENSP00000368100	29096at7742
ENSG00000168216	LMBRD1	55788.0	ENSP00000497690	202512at7742
ENSG00000080819	CPOX	1371.0	ENSP00000497326	296225at7742
ENSG00000130939	UBE4B	10277.0	ENSP00000253251	41902at7742
ENSG00000166004	CEP295	85459.0	ENSP00000437323	48106at7742
ENSG00000138079	SLC3A1	6519.0	ENSP00000260649	138885at7742
ENSG00000176563	CNTD1	124817.0	ENSP00000465204	317167at7742
ENSG00000185608	MRPL40	64976.0	ENSP00000333401	427300at7742
ENSG00000148399	DPH7	92715.0	ENSP00000277540	275273at7742
ENSG00000165724	ZMYND19	116225.0	ENSP00000298585	368433at7742
ENSG00000112406	HECA	51696.0	ENSP00000356630	179036at7742
ENSG00000292096	HAT1	8520.0	ENSP00000517832	209555at7742
ENSG00000146072	TNFRSF21	27242.0	ENSP00000296861	221391at7742
ENSG00000152217	SETBP1	26040.0	ENSP00000504398	90690at7742
ENSG00000155229	MMS19	64210.0	ENSP00000412698	87276at7742
ENSG00000139618	BRCA2	675.0	ENSP00000439902	107720at7742
ENSG00000036054	TBC1D23	55773.0	ENSP00000340693	108967at7742
ENSG00000164209	SLC25A46	91137.0	ENSP00000348211	257196at7742
ENSG00000164066	INTU	27152.0	ENSP00000334003	64591at7742
ENSG00000064218	DMRT3	58524.0	ENSP00000190165	285589at7742
ENSG00000156787	TBC1D31	93594.0	ENSP00000287380	59233at7742
ENSG00000099940	SNAP29	9342.0	ENSP00000215730	357298at7742
ENSG00000099942	CRKL	1399.0	ENSP00000346300	293720at7742
ENSG00000103351	CLUAP1	23059.0	ENSP00000460850	305955at7742
ENSG00000165152	PGAP4	84302.0	ENSP00000363981	261266at7742
ENSG00000277909	SPC25	57405.0	ENSP00000481354	336790at7742
ENSG00000154174	TOMM70	9868.0	ENSP00000284320	177338at7742
ENSG00000136098	NEK3	4752.0	ENSP00000481533	220441at7742
ENSG00000108349	CASC3	22794.0	ENSP00000264645	176410at7742
ENSG00000143951	WDPCP	51057.0	ENSP00000272321	109054at7742
ENSG00000121297	TSHZ3	57616.0	ENSP00000240587	46657at7742
ENSG00000120159	CAAP1	79886.0	ENSP00000369431	410850at7742
ENSG00000134698	AGO4	192670.0	ENSP00000362306	65757at7742
ENSG00000126249	PDCD2L	84306.0	ENSP00000246535	363812at7742
ENSG00000137055	PLAA	9373.0	ENSP00000380460	66944at7742
ENSG00000108651	UTP6	55813.0	ENSP00000261708	174148at7742
ENSG00000167984	NLRC3	197358.0	ENSP00000352039	108633at7742
ENSG00000273274	ZBTB8B	728116.0	ENSP00000476499	278954at7742
ENSG00000086991	NOX4	50507.0	ENSP00000344747	158445at7742
ENSG00000169946	ZFPM2	23414.0	ENSP00000384179	39255at7742
ENSG00000189007	ADAT2	134637.0	ENSP00000475651	359738at7742
ENSG00000130940	CASZ1	54897.0	ENSP00000366221	17848at7742
ENSG00000126602	TRAP1	10131.0	ENSP00000246957	115534at7742
ENSG00000111817	DSE	29940.0	ENSP00000404049	134433at7742
ENSG00000196865	NHLRC2	374354.0	ENSP00000358307	122990at7742
ENSG00000164494	PDSS2	57107.0	ENSP00000358033	235735at7742
ENSG00000057663	ATG5	9474.0	ENSP00000343313	291326at7742
ENSG00000159202	UBE2Z	65264.0	ENSP00000354201	305417at7742
ENSG00000164902	PHAX	51808.0	ENSP00000297540	236439at7742
ENSG00000184220	CMSS1	84319.0	ENSP00000410396	370236at7742
ENSG00000058729	RIOK2	55781.0	ENSP00000283109	165997at7742
